"457";"The HtComp Research Project: An Overview.";"2015";"Alessandro Cilardo";"0";"2016-09-14 06:18:39";"The HtComp Research Project: An Overview. A Cilardo -   P2P, Parallel, Grid, Cloud and Internet Computing ( , 2015 - ieeexplore.ieee.org. AbstractâThis contribution reviews the main results of the HtComp project, a two-year  research programme aiming at facilitating the integration of FPGA-based accelerators into  generalpurpose computing. The project covered the automated generation of HDL code  .."
"458";"A GPU Algorithm in a Distributed Computing System for 3D MRI Denoising.";"2015";"Salvatore Cuomo|Ardelio Galletti|Livia Marcellino";"1";"2016-09-14 06:17:49";"A GPU algorithm in a distributed computing system for 3D MRI denoising. S Cuomo, A Galletti, L Marcellino -   International Conference on , 2015 - ieeexplore.ieee.org. AbstractâAn interesting challenge in E-health is to perform real-time diagnosis. In many  distributed computing systems the data processing stage, generally assigned on standard  computational CPU environments, is a critical aspect. In particular, the analysis of  .."
"459";"The OFIDIA Fire Danger Rating System.";"2015";"Maria Mirto|A. Mariello|A. Nuzzo|M. Mancini|Alessandro Raolil|O. Marra|Sandro Fiore|C. Sirca|M. Salis|V. Bacciu|D. Spano|Giovanni Aloisio";"0";"2016-09-14 06:18:39";"The OFIDIA Fire Danger Rating System. M Mirto, A Mariello, A Nuzzo, M Mancini -   Internet Computing ( , 2015 - ieeexplore.ieee.org. AbstractâPrevention is one of the most important stages in wildfire and other natural hazard  management. Fire Danger Rating Systems (FDRSs) have been adopted by many countries  to enhance wildfire prevention and suppression planning. With the aim to provide real- .."
"460";"Two-Tier Model for Supporting Network Functions Virtualization with FoCES.";"2015";"Shicong Ma|Baosheng Wang|Xianming Gao|Xiaozhe Zhang";"0";"2016-09-14 06:18:29";"Two-Tier Model for Supporting Network Functions Virtualization with FoCES. M Shicong, W Baosheng, G Xianming -   Internet Computing ( , 2015 - ieeexplore.ieee.org. AbstractâNetwork functions virtualization (NFV) is used to leverage standard virtualization  technologies to consolidate multiple network functions onto industry standard equipment.  And most network functions consist of two layers including control plane and data plane.  .."
"461";"A Preliminary Evaluation of Web Based Communication Services for Reducing Power Consumption.";"2015";"Ken Nishimura|Kaoru Sugita";"0";"2016-09-14 06:18:49";"A Preliminary Evaluation of Web Based Communication Services for Reducing Power Consumption. K Nishimura, K Sugita -   P2P, Parallel, Grid, Cloud and Internet  , 2015 - ieeexplore.ieee.org. AbstractâIn this study, we evaluate the power consumption of a client-server multimedia  communication system. The decrease of the running cost and the improvement of availability  are very important for the reduction of the power consumption in communication systems  .."
"462";"Trade-Off between QoE and Operational Cost in Edge Resource Supported Video Streaming.";"2015";"Valentin Burger|George Darzanos|Ioanna Papafili|Michael Seufert";"1";"2016-09-14 06:18:49";"Trade-Off between QoE and Operational Cost in Edge Resource Supported Video Streaming. V Burger, G Darzanos, I Papafili -  International Conference , 2015 - ieeexplore.ieee.org. AbstractâThe largest share of today's consumer Internet traffic is video streaming and its  demand on content delivery networks is continuously growing. To cope with the increasing  demand of video streaming, recent work proposes mitigating end-user equipment to  .."
"463";"The Entity-Attribute-Value Data Model in a Multi-tenant Shared Data Environment.";"2015";"Torben Jastrow|Thomas Preuss";"0";"2016-09-14 06:18:59";"The Entity-Attribute-Value Data Model in a Multi-tenant Shared Data Environment. T Jastrow, T Preuss -   International Conference on P2P, Parallel , 2015 - ieeexplore.ieee.org. AbstractâService providers in the Software as a Service (SaaS) Business offer the same or  similar services to multiple tenants. Presentation, business logic and persistence layer are  shared by all tenants. However, in many cases tenants have a great need to customize  .."
"464";"A Parallel Algorithm for the Prediction of Protein Binding Sites.";"2015";"Maria Mirto|Giovanni Aloisio";"0";"2016-09-14 06:18:29";"A Parallel Algorithm for the Prediction of Protein Binding Sites. M Mirto, G Aloisio -   International Conference on P2P, Parallel,  , 2015 - ieeexplore.ieee.org. Abstract-The Pocket-Finder algorithm identifies the location of ligand binding sites in a  protein and is a fundamental component for a range of applications including molecular  docking, de novo drug design and structural identification and comparison of functional  .."
"465";"Uploading Deferrable Big Data to the Cloud by Improved Dynamic Self-Adaption Algorithm.";"2015";"Baojiang Cui|Peilin Shi|Jun Yang|Yongle Hao";"1";"2016-09-14 06:17:49";"Uploading Deferrable Big Data to the Cloud by Improved Dynamic Self-Adaption Algorithm. B Cui, P Shi, J Yang, Y Hao -   International Conference on P2P, , 2015 - ieeexplore.ieee.org. Abstract-Cloud computing is a pattern of processing the big data and provides the  convenient, on-demand network access to a shared pool of configurable computing  resources. Cloud data center's cost is becoming the hot topic in recent years. This paper  .."
"466";"Interpretation of New ECG Signal Shapes for Diagnostics of Cardio-Vascular System.";"2015";"Jiri Bila|Martina Mironovova";"0";"2016-09-14 06:18:09";"Interpretation of New ECG Signal Shapes for Diagnostics of Cardio-Vascular System. J Bila, M Mironovova -   P2P, Parallel, Grid, Cloud and Internet  , 2015 - ieeexplore.ieee.org. AbstractâThis paper introduces new method of the discovery of a semantic content of  emergent shapes in ECG signals. The situation when is impossible to form a semantic  content of a sign formation in higher level of sign model is a typical case of âbottom-up  .."
"467";"Large Scale Distributed Localization Based on RSS and Mass-Spring Model.";"2015";"Bart Praats|Rafael Berkvens|Glenn Ergeerts|Maarten Weyn";"0";"2016-09-14 06:18:59";"Large Scale Distributed Localization Based on RSS and Mass-Spring Model. B Praats, R Berkvens, G Ergeerts -  International Conference , 2015 - ieeexplore.ieee.org. AbstractâLarge scale localization has gained interest in the last few years together with  wireless sensor networks. Applications such as a swarm of drones or a sensor network to  control an environment already exist but do not cover scales up to thousands of nodes. In  .."
"468";"SPA Resistant Scalar Multiplication Based on Addition and Tripling Indistinguishable on Elliptic Curve Cryptosystem.";"2015";"Shuanggen Liu|Huatong Yao|Xu An Wang";"0";"2016-09-14 06:18:19";"SPA Resistant Scalar Multiplication Based on Addition and Tripling Indistinguishable on Elliptic Curve Cryptosystem. S Liu, H Yao, XA Wang -   P2P, Parallel, Grid, Cloud and Internet , 2015 - ieeexplore.ieee.org. Abstract This paper analyzes the Symbolic Ternary Form (STF) scalar multiplication  algorithm and binary scalar multiplication algorithm computation, compared with binary  scalar multiplication algorithm, the efficiency of STF scalar multiplication algorithm is  .."
"469";"A Performance Prediction Model for Google App Engine.";"2015";"Sachi Nishida|Yoshiyuki Shinkawa";"0";"2016-09-14 06:18:49";"A Performance Prediction Model for Google App Engine. S Nishida, Y Shinkawa -   P2P, Parallel, Grid, Cloud and Internet , 2015 - ieeexplore.ieee.org. AbstractâCloud computing environments are becoming popular as platforms for enterprise  information systems. However, in public PaaS environments, performance prediction is one  of the obstacles to migrate into the cloud, since only a little performance information on the  .."
"470";"Towards Virtual Machine Migration in Fog Computing.";"2015";"Luiz Fernando Bittencourt|Marcio Moraes Lopes|Ioan Petri|Omer F. Rana";"1";"2016-09-14 06:17:49";"Towards virtual machine migration in fog computing. LF Bittencourt, I Petri, OF Rana -   International Conference on , 2015 - ieeexplore.ieee.org. AbstractâHandoff mechanisms allow mobile users to move across multiple wireless access  points while maintaining their voice and/or data sessions. A traditional handoff process is  concerned with smoothly transferring a mobile device session from its current access point  .."
"471";"A4SDN - Adaptive Alienated Ant Algorithm for Software-Defined Networking.";"2015";"Antonella Di Stefano|Giovanni Cammarata|Giovanni Morana|Daniele Zito";"2";"2016-09-14 06:18:09";"A4SDN-Adaptive Alienated Ant Algorithm for Software-Defined Networking. A Di Stefano, G Cammarata -  and Internet Computing , 2015 - ieeexplore.ieee.org. AbstractâThis paper introduces A4SDN, a distributed, adaptive, load-balancing algorithm  for traffic engineering on Software-Defined Networks. A4SDN, ie the Adaptive Alienated Ant  Algorithm for Software-Defined Networking, is based on the Alienated Ant Algorithm (AAA) .."
"472";"A Cloud Federation Architecture.";"2015";"Gianluca Zangara|Diego Terrana|Pietro Paolo Corso|Marco Ughetti|Guido Montalbano";"0";"2016-09-14 06:18:29";"A Cloud Federation Architecture. G Zangara, D Terrana, PP Corso -   Internet Computing ( , 2015 - ieeexplore.ieee.org. AbstractâCloud Computing is the state of the art computation paradigm enabling providers  to offer computing resources to customers in a pay-per-use fashion. Nowadays public Cloud  providers offer similar services within few service models, mainly IaaS and PaaS. Cloud  .."
"473";"Managing Control the Water Treatment Using the Electro-Flotation Technology That is Based on the Pervasive Computing with the Internet Connection.";"2015";"Anna Antonyova|Peter Antony";"0";"2016-09-14 06:18:09";"Managing Control the Water Treatment Using the Electro-Flotation Technology That Is Based on the Pervasive Computing with the Internet Connection. A Antonyov, P Antony -   P2P, Parallel, Grid, Cloud and Internet  , 2015 - ieeexplore.ieee.org. AbstractâManaging the manufacturing process remotely through an Internet connection  allows, inter alia, to avoid, for example, many negative phenomena affecting the  environment, which become sometimes necessary in the ambient surrounding of the  .."
"474";"User-Driven View Management for Wearable Augmented Reality Systems in the Cultural Heritage Domain.";"2015";"Giuseppe Caggianese|Luigi Gallo|Pietro Neroni";"0";"2016-09-14 06:18:49";"User-Driven View Management for Wearable Augmented Reality Systems in the Cultural Heritage Domain. G Caggianese, L Gallo, P Neroni -   International Conference on , 2015 - ieeexplore.ieee.org. AbstractâThe recent availability of low cost wearable augmented reality (WAR)  technologies, is leveraging the design of applications in many different domains in order to  support users in their daily activities. For most of these domains, the large amount of  .."
"475";"Experimental Evaluation of Memory Optimizations on an Embedded GPU Platform.";"2015";"Innocenzo Mungiello";"0";"2016-09-14 06:17:59";"Experimental evaluation of memory optimizations on an embedded GPU platform. I Mungiello -   P2P, Parallel, Grid, Cloud and Internet Computing , 2015 - ieeexplore.ieee.org. AbstractâThis paper presents the experimental evaluation of data mapping techniques in  the shared memory of an embedded GPU. The evaluated technique, previously presented in  the literature in other contexts, aims at partitioning an array across the shared memory  .."
"476";"Learning from Annotated Video: An Initial Study Based on Oyama Karate Tournament Recordings.";"2015";"Tomasz Hachaj|Marek R. Ogiela|Katarzyna Koptyra";"1";"2016-09-14 06:17:49";"Learning from Annotated Video: An Initial Study Based on Oyama Karate Tournament Recordings. T Hachaj, MR Ogiela, K Koptyra -   International Conference on  , 2015 - ieeexplore.ieee.org. AbstractâThe most of the up-to-date video data are amateur films consisted of an unbroken  sequence of frames recorded from a single camera. In case of karate many even most  important world tournaments do not have video broadcasting and the multimedia  .."
"477";"Simulation and Re-engineering of Industrial Services: A Case Study from an Industrial Equipment Manufacturer.";"2015";"Marcel Dix|Lennart Merkert|Zied M. Ouertani|Markus Aleksy|Reinhard Bauer";"0";"2016-09-14 06:18:49";"Simulation and Re-engineering of Industrial Services: A Case Study from an Industrial Equipment Manufacturer. M Dix, L Merkert, Z Ouertani, M Aleksy -   Internet Computing ( , 2015 - ieeexplore.ieee.org. AbstractâToday's industrial companies have to provide a broad range of services for the  technologies and products they sell, such as engineering and maintenance services. While  service management literature focuses mainly on business-toconsumer (B2C) sector  .."
"478";"Cascade Face Detection Based on Histograms of Oriented Gradients and Support Vector Machine.";"2015";"Hua-Chun Yang|Xu An Wang";"0";"2016-09-14 06:18:09";"Cascade face detection based on Histograms of Oriented Gradients and Support vector machine. H Yang, XA Wang -   International Conference on P2P, Parallel,  , 2015 - ieeexplore.ieee.org. AbstractâDetecting faces in images is a key step in numerous computer vision applications,  such as face recognition or facial expression analysis. Automatic face detection is a difficult  task because of the large face intra-class variability which is due to the important influence  .."
"479";"Usability of the Fuzzy Vault Scheme Applied to Predetermined Palm-Based Gestures as a Secure Behavioral Lock.";"2015";"Marcin Piekarczyk|Marek R. Ogiela";"0";"2016-09-14 06:18:19";"Usability of the Fuzzy Vault Scheme Applied to Predetermined Palm-based Gestures as a Secure Behavioral Lock. M Piekarczyk, MR Ogiela -  , Grid, Cloud and Internet Computing , 2015 - ieeexplore.ieee.org. AbstractâNowadays, the crypto-biometric schemes are commonly studied to deal with the  key management problem existing in cryptographic systems. In the paper we consider a well- known fuzzy vault scheme working on non-standard biometric data associated with palm- .."
"480";"P2P-based Mobile Social Networks.";"2015";"Sung Woo Cho";"0";"2016-09-14 06:17:59";"P2P-based Mobile Social Networks. SW Cho -   on P2P, Parallel, Grid, Cloud and Internet Computing , 2015 - ieeexplore.ieee.org. Abstract Contact information sharing is a fundamental aspect of establishing social  networks, which have already been implemented using Web technologies. Users can be  notified when their friends update their contact information. The Web! based social  .."
"481";"Authenticating IoT Devices with Physically Unclonable Functions Models.";"2015";"Mario Barbareschi|Pierpaolo Bagnasco|Antonino Mazzeo";"0";"2016-09-14 06:18:19";"Authenticating IoT Devices with Physically Unclonable Functions Models. M Barbareschi, P Bagnasco -   International Conference , 2015 - ieeexplore.ieee.org. AbstractâWirelessly connected smart embedded devices, forming the so called Internet of  Things network, have achieved unprecedented levels of diffusion as they are adopted in  many application domains, ranging from goods transportation to eHealth monitoring  .."
"482";"Method for Eliminating the Black Zone of Integral Imaging.";"2015";"Jianlei Zhang|Yiqun Liu|Xiaorui Wang";"0";"2016-09-14 06:18:59";"Method for eliminating the black zone of integral imaging. Z Jianlei, L Yiqun, W Xiaorui -  International Conference on P2P , 2015 - ieeexplore.ieee.org. AbstractâViewing angle is an important concept in the field of integral imaging. Black zone  phenomena is difficult to be solved by conventional light field conversion method. This paper  proposes a novel pixel mapping method. Based on symmetric light ray equivalent  .."
"483";"Full Secure Identity-Based Encryption Scheme over Lattices in the Standard Model.";"2015";"Jizhong Wang|Chunxiao Wang";"0";"2016-09-14 06:18:19";"Full Secure Identity-based Encryption Scheme over Lattices in the Standard Model. W Jizhong, W Chunxiao -  , Grid, Cloud and Internet Computing  , 2015 - ieeexplore.ieee.org. AbstractâUsing a known lattice-based chosen plain-text secure encryption scheme and the  Bonsai trees primitive, a identitybased encryption (IBE) scheme is proposed in this paper. A  public matrices chosen rule that has been used in a known efficient lattice-based chosen  .."
"484";"Statistical Challenges for Quality Assessment of Smart Medical Devices.";"2015";"Jan Sliwa";"0";"2016-09-14 06:18:39";"Statistical challenges for quality assessment of smart medical devices. J Sliwa -  International Conference on P2P, Parallel, Grid, Cloud , 2015 - ieeexplore.ieee.org. AbstractâConnected medicine, using smart (software based and networked) medical  devices is frequently presented as the major disruptive trend in health care. Such devices  will however be broadly used only if they are âprescribedâ by the hospitals as a part of a  .."
"485";"Research on War Strategy Games on Mobile Phone Based on Cocos2d-JS.";"2015";"Guozhi Song|Shuxia Ren|Dakun Zhang|Kunliang Liu|Yumeng Sun|Xu An Wang";"0";"2016-09-14 06:18:09";"Research on War Strategy Games on Mobile Phone based on Cocos2d-JS. G Song, S Ren, D Zhang, K Liu, Y Sun -   Internet Computing ( , 2015 - ieeexplore.ieee.org. AbstractâWith the development of mobile Internet technology, war strategy games on  mobile are developing rapidly. Especially war strategy mobile phone games based on the  Cocos2d-JS game engine has a lot of development potential. On the basis of studying the  .."
"486";"Study on Security Protocol Analysis and Design Technology for RFID System.";"2015";"Pengpeng Yang|Baojiang Cui|Ziyue Wang|Xiaobing Liang|Yilun Fu";"0";"2016-09-14 06:18:09";"Study on Security Protocol Analysis and Design Technology for RFID System. P Yang, B Cui, Z Wang, X Liang -   International Conference  , 2015 - ieeexplore.ieee.org. AbstractâIn recent years, with the gradual rise of Internet of things, its applications gradually  integrate into every corner of people's daily lives. RFID (Radio Frequency Identification) is  the core of the Internet of things technology, which plays a vital role in the development of  .."
"487";"Introducing Auto Generated Certificates to Rank Wireless Home Network Security.";"2015";"Marko Gaj|Nik Bessis|Lu Liu";"0";"2016-09-14 06:17:59";"Introducing auto generated certificates to rank wireless home network security. M Gaj, N Bessis, L Liu -   P2P, Parallel, Grid, Cloud and Internet  , 2015 - ieeexplore.ieee.org. AbstractâPeriodically research focusing on the level of security in home wireless networks,  would reveal a considerable percentage of insecure networks. Labeling them as such, could  come from either failing to utilise appropriate security standards or by using the obsolete  .."
"488";"Proposal of Information Acquisition Method Utilizing CCN in a Time of Large Scale Natural Disaster.";"2015";"Masaya Yamazaki|Kazuhiro Takahagi|Tomoyuki Ishida|Kaoru Sugita|Noriki Uchida|Yoshitaka Shibata";"0";"2016-09-14 06:18:29";"Proposal of Information Acquisition Method utilizing CCN in a time of Large Scale Natural Disaster. M Yamazaki, K Takahagi, T Ishida -   Internet Computing ( , 2015 - ieeexplore.ieee.org. AbstractâWe focused on Content Centric Networking (CCN) of the next generation network.  CCN is the technology for which data is reused over the whole network by storing cache of  data in each router. In this paper, we propose the information acquisition method utilizing  .."
"489";"Efficient Numerical Simulation for the Quasilinear Elliptic Problems.";"2015";"Qingli Zhao|Jin Li|Juxin Chen|Xu An Wang";"0";"2016-09-14 06:18:59";"Efficient numerical simulation for the quasilinear elliptic problems. Q Zhao, J Li, J Chen, XA Wang -  Cloud and Internet Computing , 2015 - ieeexplore.ieee.org. AbstractâWith the rapid development of computing power, some efficient numerical  methods are presented. In this paper, expanded mixed finite element method is introduced  to solve the quasilinear elliptic problems. This method expands the traditional mixed finite  .."
"490";"A Virtual Market for Energy Negotiation and Brokering.";"2015";"Alba Amato|Beniamino Di Martino|Marco Scialdone|Salvatore Venticinque";"0";"2016-09-14 06:18:19";"A Virtual Market for Energy Negotiation and Brokering. A Amato, B Di Martino, M Scialdone -   Internet Computing ( , 2015 - ieeexplore.ieee.org. AbstractâICT has become a crucial element in supporting energy management. It allows for  design and implementation of smart grids. In this paper we present a distributed solution for  improving the efficiency for electricity distribution and for more rational use of energy,  .."
"491";"Towards Efficient and Effective Distributed Discovery of SWs in P2P Overlay Networks.";"2015";"Adel Boukhadra|Karima Benatchba|Amar Balla";"0";"2016-09-14 06:18:29";"Towards Efficient and Effective Distributed Discovery of SWs in P2P Overlay Networks. A Boukhadra, K Benatchba -   International Conference  , 2015 - ieeexplore.ieee.org. AbstractâIn this paper, we will focus on the contribution an efficient and an effective  approach for a distributed discovery of Semantic Web services (SWs), which address some  aspects, related to problems the time complexity of collaboration in the process of  .."
"492";"Parallel Query on the In-Memory Database in a CUDA Platform.";"2015";"Yin-Fu Huang|Wei-Cheng Chen";"0";"2016-09-14 06:18:59";"Parallel Query on the In-Memory Database in a CUDA Platform. YF Huang, WC Chen -   P2P, Parallel, Grid, Cloud and Internet  , 2015 - ieeexplore.ieee.org. I. INTRODUCTION The popularity of multiYcore CPUs maNes the parallel computing  technology more widely used in various fields. CPUs are designed for general applications,  and up to now, the number of codes in a mainstream CPU is four to eight. Each core  .."
"493";"Fundamental Study on Simultaneous Display of Enormous Multimedia Contents in Ultra-Resolution Display Environment.";"2015";"Yasuo Ebara";"0";"2016-09-14 06:18:19";"Fundamental Study on Simultaneous Display of Enormous Multimedia Contents in Ultra-Resolution Display Environment. Y Ebara -   on P2P, Parallel, Grid, Cloud and Internet Computing , 2015 - ieeexplore.ieee.org. AbstractâAs effective application method of the large-scale and the high-resolution display  system, it is considered to product new technique of information utilization by simultaneous  display of enormous multimedia contents by utilizing the ultra-wide display area. In  .."
"494";"Lockup: A Software Tool to Harden iOS by Disabling Default Lockdown Services.";"2015";"Luis G&oacute;mez-Miralles|Joan Arnedo-Moreno";"0";"2016-09-14 06:18:29";"Lockup: A software tool to harden iOS by disabling default lockdown services. L GÃ³mez-Miralles -   International Conference  , 2015 - ieeexplore.ieee.org. AbstractâSmartphones and mobile devices nowadays accompany each of us in our  pockets, holding vast amounts of personal data. The iOS platform has gained popularity in  the last years, in particular in enterprise deployments, due to its supposed higher level of  .."
"495";"A Parallel Algorithm with the Search Space Partition for the Pickup and Delivery with Time Windows.";"2015";"Jakub Nalepa|Miroslaw Blocho";"0";"2016-09-14 06:18:39";"A Parallel Algorithm with the Search Space Partition for the Pickup and Delivery with Time Windows. J Nalepa, M Blocho -   International Conference on P2P, Parallel , 2015 - ieeexplore.ieee.org. AbstractâThe pickup and delivery problem with time windows (PDPTW) is an NP-hard  optimization problem of serving transportation requests using a limited number of vehicles.  Its main objective is to minimize the number of delivering trucks, whereas the secondary  .."
"496";"Design Patterns in Cloud Computing.";"2015";"Viliam Malcher";"0";"2012-12-31 23:00:00";NULL
"497";"Proxy Re-signature Supporting Conditional Delegation.";"2015";"Xu An Wang";"0";"2016-09-14 06:18:39";"Proxy Re-signature Supporting Conditional Delegation. XA Wang -   P2P, Parallel, Grid, Cloud and Internet Computing ( , 2015 - ieeexplore.ieee.org. AbstractâIn proxy re-signature (PRS), a signature computed by Alice's secret key can be  transferred to be a new signature by a proxy equipped with the resignature key, while the  new signature can be verified by Bob's public key. However, until now all the PRS scheme  .."
"498";"Efficient Numerical Simulation for the Nonlinear Laplacian Problem.";"2015";"Qingli Zhao|Shengxiang Xia|Zongcheng Li";"0";"2012-12-31 23:00:00";NULL
"499";"A Business Analysis of Cloud Computing: Data Security and Contract Lock-In Issues.";"2015";"Justice Opara-Martins|Reza Sahandi|Feng Tian";"0";"2016-09-14 06:18:29";"A Business Analysis of Cloud Computing: Data Security and Contract Lock-in Issues. J Opara-Martins, R Sahandi -   International Conference  , 2015 - ieeexplore.ieee.org. AbstractâThe widespread adoption of cloud computing services has a wide range of  sourcing issues that companies must take into consideration when they standardize and  automate their IT service delivery. In this respect, our paper identifies risks and  .."
"500";"A Scheduling Method to Reduce Waiting Time for Close-Range Delivery.";"2015";"Yusuke Gotoh|Tomoki Yoshihisa";"0";"2016-09-14 06:18:49";"A Scheduling Method to Reduce Waiting Time for Close-Range Delivery. Y Gotoh, T Yoshihisa -   P2P, Parallel, Grid, Cloud and Internet  , 2015 - ieeexplore.ieee.org. AbstractÂ²Due to the recent popularization of digital broad casting systems, close range broadcasting   using continuous media data, ie audio and video, has attracted great attention. For example,   in a drama, after a user watches interesting content such as a highlight scene, he/she will  .."
"501";"Research on Identification and Addressing of the Internet of Things.";"2015";"Rui Ma|Yue Liu|Chun Shan|Xiaolin Zhao|Xu An Wang";"0";"2016-09-14 06:18:59";"Research on Identification and Addressing of the Internet of Things. R Ma, Y Liu, C Shan, XL Zhao -  International Conference , 2015 - ieeexplore.ieee.org. AbstractâIt is a key issue that identification and addressing the entity which access the  Internet through the wireless network with various short distance transmission protocols. To  solve the problem, combining with the existing identification and addressing technology of  .."
"502";"An Associative Engines Based Approach Supporting Collaborative Analytics in the Internet of Cultural Things.";"2015";"Angelo Chianese|Paolo Benedusi|Fiammetta Marulli|Francesco Piccialli";"0";"2012-12-31 23:00:00";NULL
"503";"Practical Implementation of Private Cloud Based on Open Source ownCloud for Small Teams - Case Study.";"2015";"Michal Gregus|Vincent Karovic";"0";"2016-09-14 06:18:29";"Practical Implementation of Private Cloud Based on Open Source ownCloud for Small Teams-Case Study. M Gregus, V Karovic -  Conference on P2P, Parallel, Grid, Cloud , 2015 - ieeexplore.ieee.org. AbstractâVarious companies in the manufacturing, but also in non-manufacturing sector,  research and public organization use technology based on Internet to share data among  staff but also with customers or in collaboration with other companies. Depending on the  .."
"504";"A Cultural Heritage Case Study of Visitor Experiences Shared on a Social Network.";"2015";"Salvatore Cuomo|Pasquale De Michele|Ardelio Galletti|Francesco Piccialli";"4";"2016-09-14 06:17:19";"A Cultural Heritage case study of visitor experiences shared on a Social Network. S Cuomo, P De Michele, A Galletti -  and Internet Computing , 2015 - ieeexplore.ieee.org. Salvatore Cuomo and Pasquale De Michele Dept. of Mathematics University of Naples âFederico   IIâ Naples, Italy Email: salvatore.cuomo@unina.it Email: pasquale.demichele@unina.it   ... Francesco   Piccialli Dept. of Electrical Engineering and Information Technologies University of  .."
"505";"A Three-Dimensional Optical Image Cryptosystem Based on Integral Imaging.";"2015";"Yiqun Liu";"0";"2016-09-14 06:18:09";"A Three-Dimensional Optical Image Cryptosystem Based on Integral Imaging. LIU Yiqun -   P2P, Parallel, Grid, Cloud and Internet Computing ( , 2015 - ieeexplore.ieee.org. AbstractâOptical image encryption techniques have attracted significant interest as they  offer the possibility of high-speed parallel processing of image data, of hiding information in  many different dimensions. A three-dimensional optical image cryptosystem integral  .."
"506";"Analysis of Computational Models and Application Characteristics Suitable for Reconfigurable FPGAs.";"2015";"Darshika G. Perera|Kin Fun Li";"0";"2016-09-14 06:18:59";"Analysis of Computational Models and Application Characteristics Suitable for Reconfigurable FPGAs. DG Perera, KF Li -   International Conference on P2P, Parallel,  , 2015 - ieeexplore.ieee.org. ABSTRACT With the proliferation of mobile and handheld devices, many applications have  found their way into these devices. In order to process the applications on mobile systems,  effectively and efficiently, optimized hardware-software architectures are needed. Our  .."
"507";"DoS Protection in the Cloud through the SPECS Services.";"2015";"Valentina Casola|Alessandra De Benedictis|Massimiliano Rak|Umberto Villano";"0";"2016-09-14 06:18:59";"DoS Protection in the Cloud through the SPECS Services. V Casola, A De Benedictis, M Rak -  and Internet Computing , 2015 - ieeexplore.ieee.org. AbstractâSecurity in cloud environments is always considered an issue, due to the lack of  control over leased resources. In this paper, we present a solution that offers security-as-a- service by relying on Security Service Level Agreements (Security SLAs) as a means to  .."
"508";"Survival Continuity on Intrusion Detection System of Wireless Sensor Networks.";"2015";"Zixin Zhou|Lei Liu|Guijie Han";"0";"2016-09-14 06:18:39";"Survival Continuity on Intrusion Detection System of Wireless Sensor Networks. Z Zhou, L Liu, G Han -   P2P, Parallel, Grid, Cloud and Internet  , 2015 - ieeexplore.ieee.org. AbstractâIn order to solve the problem that existing wireless sensor network intrusion  detection evaluation system are usually lack of consideration in terms of node survival  duration, this paper presents a novel intrusion detection evaluation system for the wireless  .."
"509";"UAV-based Aerial Monitoring: A Performance Evaluation of a Self-Organising Flocking Algorithm.";"2015";"Massimiliano De Benedetti|Fabio D'Urso|Fabrizio Messina|Giuseppe Pappalardo|Corrado Santoro";"1";"2016-09-14 06:18:59";"UAV-based Aerial Monitoring: A Performance Evaluation of a Self-Organising Flocking Algorithm. M De Benedetti, F D'Urso, F Messina -   Internet Computing ( , 2015 - ieeexplore.ieee.org. AbstractâThis paper describes an algorithm aiming at coordinating of a set of multirotor  UAVs to self-organise in order to create a flock performing a monitoring mission. The aim of  the flock is to acquire data relevant to a certain area of the terrain and transmit them to a  .."
"510";"Analyze Network Protocol's Hidden Behavior.";"2015";"Yanjing Hu|Liaojun Pang|Qingqi Pei|Xu An Wang";"0";"2016-09-14 06:18:19";"Analyze Network Protocol's Hidden Behavior. Y Hu, L Pang, Q Pei, XA Wang -  , Cloud and Internet Computing , 2015 - ieeexplore.ieee.org. AbstractâUnknown protocol's hidden behavior is becoming a new challenge in network  security. This paper takes the captured messages and the binary code that implement the  protocol both as the studied object. Dynamic Taint Analysis combined with Static Analysis  .."
"511";"A Novel Privacy Preserving Keyword Search Scheme over Encrypted Cloud Data.";"2015";"Xiuxiu Jiang|Jia Yu|Fanyu Kong|Xiangguo Cheng|Rong Hao";"0";"2016-09-14 06:18:39";"A Novel Privacy Preserving Keyword Search Scheme over Encrypted Cloud Data. X Jiang, J Yu, F Kong, X Cheng -   International Conference , 2015 - ieeexplore.ieee.org. AbstractâAs the cloud computing becomes prevalent, data owners are motivated to  outsource a large number of documents to the cloud for the great flexibility and convenience.  Although encryption before outsourcing can keep user's data confidential, it raises a new  .."
"512";"A New Parallel Symmetric Tridiagonal Eigensolver Based on Bisection and Inverse Iteration Algorithms for Shared-Memory Multi-core Processors.";"2015";"Hiroyuki Ishigami|Kinji Kimura|Yoshimasa Nakamura";"0";"2016-09-14 06:18:39";"A New Parallel Symmetric Tridiagonal Eigensolver Based on Bisection and Inverse Iteration Algorithms for Shared-Memory Multi-core Processors. H Ishigami, K Kimura -   International Conference  , 2015 - ieeexplore.ieee.org. AbstractâIn order to accelerate the subset computation of eigenpairs for real symmetric  tridiagonal matrices on sharedmemory multi-core processors, a parallel symmetric  tridiagonal eigensolver is proposed, which computes eigenvalues of target matrices using  .."
